season,team,team_id,player_id,player_name,first_name,last_name,position,jersey_number,status,game_type
2024,GB,1800,00-0039330,Dimitri Stanley,Dimitri,Stanley,WR,19.0,CUT,REG
2024,HOU,2120,00-0035216,Diontae Johnson,Diontae,Johnson,WR,82.0,CUT,DIV
2024,CAR,750,00-0036456,Dominique Dafney,Dominique,Dafney,TE,46.0,DEV,REG
2024,DEN,1400,00-0035329,Donald Parham,Donald,Parham,TE,89.0,DEV,WC
2024,DET,1540,00-0036233,Donovan Peoples-Jones,Donovan,Peoples-Jones,WR,19.0,DEV,DIV
2024,GB,1800,00-0038393,Dontayvion Wicks,Dontayvion,Wicks,WR,13.0,ACT,WC
2024,CLE,1050,00-0038583,Dorian Thompson-Robinson,Dorian,Thompson-Robinson,QB,17.0,ACT,REG
2024,ATL,200,00-0037238,Drake London,Drake,London,WR,5.0,ACT,REG
2024,NE,3200,00-0039851,Drake Maye,Drake,Maye,QB,10.0,ACT,REG
2024,LA,2510,00-0039773,Drake Stoops,Drake,Stoops,WR,6.0,DEV,DIV
2024,LA,2510,00-0038385,Dresser Winn,Dresser,Winn,QB,4.0,CUT,REG
2024,NYG,3410,00-0035704,Drew Lock,Drew,Lock,QB,2.0,ACT,REG
2024,CIN,920,00-0035631,Drew Sample,Drew,Sample,TE,89.0,ACT,REG
2024,PIT,3900,00-0038472,Duece Watts,Natorian,Watts,WR,85.0,CUT,REG
2024,MIA,2700,00-0034798,Durham Smythe,Durham,Smythe,TE,81.0,ACT,REG
2024,CLE,1050,00-0030098,Dustin Hopkins,Dustin,Hopkins,K,7.0,ACT,REG
2024,WAS,5110,00-0036626,Dyami Brown,Dyami,Brown,WR,2.0,ACT,CON
2024,ATL,200,00-0038953,Dylan Drummond,Dylan,Drummond,WR,81.0,DEV,REG
2024,LV,2520,00-0039407,Dylan Laube,Dylan,Laube,RB,23.0,ACT,REG
2024,DEN,1400,00-0039574,Dylan Leonard,Dylan,Leonard,TE,84.0,ACT,REG
2024,PHI,3700,00-0038498,E.J. Jenkins,Emanuel,Jenkins,TE,84.0,ACT,SB
2024,JAX,2250,00-0037068,E.J. Perry,Ernest,Perry,QB,6.0,CUT,REG
2024,NYJ,3430,00-0036080,Easop Winston,Easop,Winston,WR,81.0,DEV,REG
2024,LAC,4400,00-0035282,Easton Stick,Easton,Stick,QB,2.0,INA,WC
2024,CAR,750,00-0034173,Eddy Pineiro,Eddy,Pineiro,K,4.0,ACT,REG
2024,CIN,920,00-0039629,Elijah Collins,Elijah,Collins,RB,34.0,CUT,REG
2024,PHI,3700,00-0038667,Elijah Cooks,Elijah,Cooks,WR,14.0,DEV,CON
2024,ATL,200,00-0038862,Elijah Dotson,Elijah,Dotson,RB,41.0,DEV,REG
2024,ARI,3800,00-0039041,Elijah Higgins,Elijah,Higgins,TE,84.0,ACT,REG
2024,SF,4500,00-0036567,Elijah Mitchell,Elijah,Mitchell,RB,25.0,RES,REG
2024,CLE,1050,00-0036980,Elijah Moore,Elijah,Moore,WR,8.0,ACT,REG
2024,GB,1800,00-0038965,Ellis Merriweather,Ellis,Merriweather,RB,38.0,DEV,WC
2024,CAR,750,00-0039311,Emani Bailey,Emani,Bailey,RB,39.0,DEV,REG
2024,GB,1800,00-0038797,Emanuel Wilson,Emanuel,Wilson,RB,31.0,ACT,WC
2024,ARI,3800,00-0038705,Emari Demercado,Emari,Demercado,RB,31.0,RES,REG
2024,ATL,200,00-0039331,Emory Jones,Emory,Jones,QB,11.0,DEV,REG
2024,NO,3300,00-0034279,Equanimeous St. Brown,Equanimeous,St. Brown,WR,13.0,DEV,REG
2024,NYG,3410,00-0038396,Eric Gray,Eric,Gray,RB,20.0,ACT,REG
2024,SF,4500,00-0033576,Eric Saubert,Eric,Saubert,TE,82.0,ACT,REG
2024,LAC,4400,00-0031690,Eric Tomlinson,Eric,Tomlinson,TE,83.0,DEV,WC
2024,CIN,920,00-0039814,Erick All,Erick,All,TE,83.0,RES,REG
2024,MIA,2700,00-0038092,Erik Ezukanma,Erik,Ezukanma,WR,84.0,INA,REG
2024,IND,2200,00-0037394,Ethan Fernea,Ethan,Fernea,WR,13.0,DEV,REG
2024,JAX,2250,00-0033881,Evan Engram,Evan,Engram,TE,17.0,RES,REG
2024,IND,2200,00-0038397,Evan Hull,Evan,Hull,RB,26.0,DEV,REG
2024,CIN,920,00-0036854,Evan McPherson,Evan,McPherson,K,2.0,RES,REG
2024,LAC,4400,00-0033045,Ezekiel Elliott,Ezekiel,Elliott,RB,24.0,DEV,WC
2024,CAR,750,00-0036825,Feleipe Franks,Feleipe,Franks,TE,84.0,ACT,REG
2024,NO,3300,00-0034981,Foster Moreau,Foster,Moreau,TE,87.0,ACT,REG
2024,BUF,610,00-0039471,Frank Gore Jr.,Frank,Gore,RB,20.0,DEV,CON
2024,CHI,810,00-0036247,Freddie Swain,Freddie,Swain,WR,87.0,CUT,REG
2024,JAX,2250,00-0036196,Gabe Davis,Gabriel,Davis,WR,0.0,RES,REG
2024,LV,2520,00-0035289,Gardner Minshew,Gardner,Minshew,QB,15.0,RES,REG
2024,NYJ,3430,00-0037740,Garrett Wilson,Garrett,Wilson,WR,5.0,ACT,REG
2024,CIN,920,00-0036569,Gary Brightwell,Gary,Brightwell,RB,44.0,DEV,REG
2024,MIA,2700,00-0039482,Gavin Hardison,Gavin,Hardison,QB,16.0,ACT,REG
2024,SEA,4600,00-0030565,Geno Smith,Eugene,Smith,QB,7.0,ACT,REG
2024,CLE,1050,00-0032141,Geoff Swaim,Geoffrey,Swaim,TE,84.0,RES,REG
2024,KC,2310,00-0039941,Geor'Quarius Spivey,Geor'quarius,Spivey,TE,85.0,CUT,REG
2024,SEA,4600,00-0039299,George Holani,George,Holani,RB,36.0,ACT,REG
2024,SF,4500,00-0033288,George Kittle,George,Kittle,TE,85.0,ACT,REG
2024,PIT,3900,00-0037247,George Pickens,George,Pickens,WR,14.0,ACT,WC
2024,CHI,810,00-0033895,Gerald Everett,Gerald,Everett,TE,14.0,ACT,REG
2024,KC,2310,00-0037233,Gerrit Prince,Gerrit,Prince,TE,45.0,CUT,REG
2024,CLE,1050,00-0035956,Giovanni Ricci,Giovanni,Ricci,TE,87.0,CUT,REG
2024,NYG,3410,00-0026858,Graham Gano,Graham,Gano,K,9.0,ACT,REG
2024,PHI,3700,00-0037086,Grant Calcaterra,Grant,Calcaterra,TE,81.0,ACT,SB
2024,MIA,2700,00-0038507,Grant DuBose,Grant,DuBose,WR,88.0,RES,REG
2024,ARI,3800,00-0035500,Greg Dortch,Greg,Dortch,WR,4.0,ACT,REG
2024,NYG,3410,00-0037252,Greg Dulcich,Greg,Dulcich,TE,89.0,ACT,REG
2024,NYJ,3430,00-0034450,Greg Joseph,Gregory,Joseph,K,40.0,ACT,REG
2024,NYJ,3430,00-0029621,Greg Zuerlein,Greg,Zuerlein,K,9.0,RES,REG
2024,PHI,3700,00-0038760,Griffin Hebert,Griffin,Hebert,WR,48.0,CUT,REG
2024,NYG,3410,00-0035645,Gunner Olszewski,Kaleb,Olszewski,WR,80.0,RES,REG
2024,LAC,4400,00-0034184,Gus Edwards,Gus,Edwards,RB,4.0,ACT,WC
2024,CIN,920,00-0035529,Hakeem Butler,Hakeem,Butler,WR,82.0,CUT,REG
2024,NYJ,3430,00-0039785,Hamze El-Zayat,Hamze,El-Zayat,WR,,CUT,REG
2024,LV,2520,00-0036232,Harrison Bryant,Harrison,Bryant,TE,84.0,ACT,REG
2024,KC,2310,00-0033303,Harrison Butker,Harrison,Butker,K,7.0,ACT,SB
2024,CAR,750,00-0039498,Harrison Mevis,Harrison,Mevis,K,16.0,CUT,REG
2024,ARI,3800,00-0038714,Hassan Hall,Hassan,Hall,RB,48.0,DEV,REG
2024,LAC,4400,00-0037617,Hassan Haskins,Hassan,Haskins,RB,28.0,ACT,WC
2024,SEA,4600,00-0039298,Hayden Hatten,Hayden,Hatten,WR,84.0,CUT,REG
2024,LAC,4400,00-0034830,Hayden Hurst,Hayden,Hurst,TE,88.0,INA,WC
2024,MIA,2700,00-0039489,Hayden Rucci,Hayden,Rucci,TE,87.0,CUT,REG
2024,DET,1540,00-0038550,Hendon Hooker,Hendon,Hooker,QB,2.0,INA,DIV
2024,GB,1800,00-0038468,Henry Pearson,Henry,Pearson,TE,44.0,CUT,REG
2024,NE,3200,00-0033090,Hunter Henry,Hunter,Henry,TE,85.0,INA,REG
2024,DEN,1400,00-0036779,Hunter Kampmoyer,Hunter,Kampmoyer,TE,84.0,CUT,REG
2024,LA,2510,00-0037004,Hunter Long,Hunter,Long,TE,84.0,ACT,DIV
2024,DAL,1200,00-0038738,Hunter Luepke,Hunter,Luepke,RB,40.0,ACT,REG
2024,PHI,3700,00-0036929,Ian Book,Ian,Book,QB,13.0,DEV,SB
2024,CAR,750,00-0034365,Ian Thomas,Ian,Thomas,TE,80.0,RES,REG
2024,CHI,810,00-0039466,Ian Wheeler,Ian,Wheeler,RB,33.0,RES,REG
2024,NYG,3410,00-0036635,Ihmir Smith-Marsette,Ihmir,Smith-Marsette,WR,87.0,ACT,REG
2024,HOU,2120,00-0034970,Irv Smith,Irvin,Smith,TE,83.0,ACT,DIV
2024,NYJ,3430,00-0037156,Irvin Charles,Irvin,Charles,WR,19.0,RES,REG
2024,SF,4500,00-0039363,Isaac Guerendo,Isaac,Guerendo,RB,31.0,ACT,REG
2024,LAC,4400,00-0039452,Isaac Rex,Isaac,Rex,TE,85.0,CUT,REG
2024,NYJ,3430,00-0039798,Isaiah Davis,Isaiah,Davis,RB,32.0,ACT,REG
2024,NYG,3410,00-0036165,Isaiah Hodgins,Isaiah,Hodgins,WR,18.0,DEV,REG
2024,BAL,325,00-0037838,Isaiah Likely,Isaiah,Likely,TE,80.0,ACT,DIV
2024,MIA,2700,00-0033466,Isaiah McKenzie,Isaiah,McKenzie,WR,3.0,DEV,REG
2024,LV,2520,00-0038045,Isaiah Spiller,Isaiah,Spiller,RB,38.0,DEV,REG
2024,BAL,325,00-0039261,Isaiah Washington,Isaiah,Washington,WR,86.0,CUT,REG
2024,CIN,920,00-0039451,Isaiah Williams,Isaiah,Williams,WR,18.0,ACT,REG
2024,NYJ,3430,00-0038883,Isaiah Winstead,Isaiah,Winstead,WR,31.0,CUT,REG
2024,LAC,4400,00-0039730,Isaiah Wooden,Isaiah,Wooden,WR,83.0,CUT,REG
2024,KC,2310,00-0037197,Isiah Pacheco,Isiah,Pacheco,RB,10.0,ACT,SB
2024,SF,4500,00-0038389,Israel Abanikanda,Israel,Abanikanda,RB,20.0,INA,REG
2024,PIT,3900,00-0038954,Izaiah Gathings,Izaiah,Gathings,WR,89.0,CUT,REG
2024,MIN,3000,00-0039923,J.J. McCarthy,Jonathan,McCarthy,QB,9.0,RES,WC
2024,HOU,2120,00-0036096,J.J. Taylor,J.J.,Taylor,RB,26.0,INA,DIV
2024,LAC,4400,00-0036158,J.K. Dobbins,Jkaylin,Dobbins,RB,27.0,ACT,WC
2024,LA,2510,00-0039781,JJ Laap,J.J.,Laap,WR,81.0,CUT,REG
2024,NE,3200,00-0039907,Ja'Lynn Polk,Ja'Lynn,Polk,WR,1.0,RES,REG
2024,CIN,920,00-0036900,Ja'Marr Chase,Ja'Marr,Chase,WR,1.0,ACT,REG
2024,CAR,750,00-0039356,Ja'Tavion Sanders,Ja'Tavion,Sanders,TE,0.0,ACT,REG
2024,NE,3200,00-0035806,JaMycal Hasty,Jamycal,Hasty,RB,39.0,INA,REG
2024,NE,3200,00-0039722,JaQuae Jackson,JaQuae,Jackson,WR,82.0,RES,REG
2024,KC,2310,00-0039336,Jaaron Hayek,Jaaron,Hayek,WR,89.0,CUT,REG
2024,TEN,2100,00-0039652,Jabari Small,Jabari,Small,RB,31.0,DEV,REG
2024,PIT,3900,00-0038875,Jack Colletto,Jack,Colletto,RB,45.0,CUT,REG
2024,CAR,750,00-0039501,Jack Plummer,Jack,Plummer,QB,16.0,INA,REG
2024,GB,1800,00-0038808,Jack Podlesny,Jack,Podlesny,K,16.0,INA,REG
2024,MIA,2700,00-0036741,Jack Stoll,Jack,Stoll,TE,80.0,ACT,REG
2024,NE,3200,00-0039305,Jack Westover,Jack,Westover,TE,87.0,ACT,REG
2024,PIT,3900,00-0038843,Jacob Copeland,Jacob,Copeland,WR,89.0,CUT,REG
2024,SF,4500,00-0039365,Jacob Cowing,Jacob,Cowing,WR,19.0,ACT,REG
2024,PHI,3700,00-0036918,Jacob Harris,Jacob,Harris,WR,46.0,CUT,REG
2024,CAR,750,00-0033387,Jacob Hollister,Jacob,Hollister,TE,87.0,CUT,REG
2024,CLE,1050,00-0039617,Jacob Kibodi,Jacob,Kibodi,RB,36.0,ACT,REG
2024,CLE,1050,00-0038896,Jacob Saylors,Jacob,Saylors,RB,35.0,CUT,REG
2024,NE,3200,00-0039695,Jacob Warren,Jacob,Warren,TE,45.0,CUT,REG
2024,NE,3200,00-0033119,Jacoby Brissett,Jacoby,Brissett,QB,7.0,ACT,REG
2024,CAR,750,00-0039503,Jaden Shirden,Jaden,Shirden,RB,35.0,CUT,REG
2024,MIA,2700,00-0039604,Jadon Janke,Jadon,Janke,WR,82.0,CUT,REG
2024,CLE,1050,00-0039659,Jaelen Gill,Jaelen,Gill,WR,40.0,DEV,REG
2024,SEA,4600,00-0036877,Jaelon Darden,Jaelon,Darden,WR,1.0,ACT,REG
2024,PHI,3700,00-0037741,Jahan Dotson,Jahan,Dotson,WR,83.0,ACT,SB
2024,NE,3200,00-0039420,Jaheim Bell,Jaheim,Bell,TE,88.0,ACT,REG
2024,DET,1540,00-0039139,Jahmyr Gibbs,Jahmyr,Gibbs,RB,26.0,ACT,DIV
2024,DET,1540,00-0039172,Jake Bates,Jacob,Bates,K,39.0,ACT,DIV
2024,SEA,4600,00-0038752,Jake Bobo,Jake,Bobo,WR,19.0,ACT,REG
2024,CIN,920,00-0035100,Jake Browning,Jake,Browning,QB,6.0,ACT,REG
2024,PHI,3700,00-0033787,Jake Elliott,Jake,Elliott,K,4.0,ACT,SB
2024,DAL,1200,00-0038041,Jake Ferguson,Jake,Ferguson,TE,87.0,ACT,REG
2024,DET,1540,00-0036197,Jake Fromm,William,Fromm,QB,18.0,DEV,DIV
2024,JAX,2250,00-0036860,Jake Funk,Jake,Funk,RB,36.0,CUT,REG
2024,NO,3300,00-0038998,Jake Haener,Jake,Haener,QB,3.0,ACT,REG
2024,LV,2520,00-0036312,Jake Luton,Jake,Luton,QB,2.0,DEV,REG
2024,SF,4500,00-0038562,Jake Moody,Jake,Moody,K,4.0,ACT,REG
2024,SF,4500,00-0037112,Jake Tonges,Jake,Tonges,TE,88.0,ACT,REG
2024,ATL,200,00-0032791,Jakeem Grant,Jakeem,Grant,WR,84.0,DEV,REG
2024,NYG,3410,00-0035726,Jakob Johnson,Jakob,Johnson,RB,89.0,CUT,REG
2024,LV,2520,00-0034960,Jakobi Meyers,Jakobi,Meyers,WR,16.0,ACT,REG
2024,DEN,1400,00-0038794,Jaleel McLaughlin,Jaleel,McLaughlin,RB,38.0,ACT,WC
2024,DAL,1200,00-0038640,Jalen Brooks,Jalen,Brooks,WR,83.0,ACT,REG
2024,CLE,1050,00-0036858,Jalen Camp,Jalen,Camp,WR,18.0,CUT,REG
2024,CAR,750,00-0039491,Jalen Coker,Jalen,Coker,WR,18.0,ACT,REG
2024,LV,2520,00-0035414,Jalen Guyton,Jalen,Guyton,WR,4.0,DEV,REG
2024,PHI,3700,00-0036389,Jalen Hurts,Jalen,Hurts,QB,1.0,ACT,SB
2024,JAX,2250,00-0039554,Jalen Jackson,Jalen,Jackson,RB,36.0,CUT,REG
2024,TB,4900,00-0039855,Jalen McMillan,Jalen,McMillan,WR,15.0,ACT,WC
2024,DAL,1200,00-0038740,Jalen Moreno-Cropper,Jalen,Moreno-Cropper,WR,16.0,DEV,REG
2024,MIN,3000,00-0037291,Jalen Nailor,Jalen,Nailor,WR,83.0,ACT,WC
2024,LAC,4400,00-0036387,Jalen Reagor,Jalen,Reagor,WR,89.0,RES,WC
2024,DAL,1200,00-0037666,Jalen Tolbert,Jalen,Tolbert,WR,1.0,ACT,REG
2024,BUF,610,00-0037387,Jalen Virgil,Jalen,Virgil,WR,89.0,DEV,CON
2024,GB,1800,00-0038681,Jalen Wayne,Jalen,Wayne,WR,86.0,CUT,REG
2024,NYG,3410,00-0038938,Jalin Hyatt,Jalin,Hyatt,WR,13.0,ACT,REG
2024,DET,1540,00-0039439,Jalon Calhoun,Jalon,Calhoun,WR,80.0,CUT,REG
2024,NO,3300,00-0033948,Jamaal Williams,Jamaal,Williams,RB,21.0,ACT,REG
2024,PIT,3900,00-0033572,Jamal Agnew,Jamal,Agnew,WR,17.0,INA,WC
2024,CLE,1050,00-0039379,Jamari Thrash,Jamari,Thrash,WR,80.0,ACT,REG
2024,CLE,1050,00-0031503,Jameis Winston,Jameis,Winston,QB,5.0,INA,REG
2024,ARI,3800,00-0033553,James Conner,James,Conner,RB,6.0,RES,REG
2024,BUF,610,00-0037248,James Cook,James,Cook,RB,4.0,ACT,CON
2024,DET,1540,00-0037282,James Mitchell,James,Mitchell,TE,82.0,DEV,DIV
2024,CLE,1050,00-0036133,James Proche,James,Proche,WR,11.0,ACT,REG
2024,NO,3300,00-0035831,James Robinson,James,Robinson,RB,26.0,CUT,REG
2024,DET,1540,00-0039449,James Turner,James,Turner,K,43.0,CUT,REG
2024,DET,1540,00-0037240,Jameson Williams,Jameson,Williams,WR,9.0,ACT,DIV
2024,WAS,5110,00-0031941,Jamison Crowder,Jamison,Crowder,WR,80.0,ACT,CON
2024,PIT,3900,00-0038671,Jaray Jenkins,Jaray,Jenkins,WR,82.0,DEV,REG
2024,DET,1540,00-0033106,Jared Goff,Jared,Goff,QB,16.0,ACT,DIV
2024,HOU,2120,00-0038728,Jared Wayne,Jared,Wayne,WR,14.0,ACT,DIV
2024,KC,2310,00-0039824,Jared Wiley,Jared,Wiley,TE,12.0,RES,SB
2024,SEA,4600,00-0038598,Jaren Hall,Jaren,Hall,QB,15.0,INA,REG
2024,LAC,4400,00-0036755,Jaret Patterson,Jaret,Patterson,RB,34.0,INA,WC
2024,DEN,1400,00-0035264,Jarrett Stidham,Jarrett,Stidham,QB,8.0,ACT,WC
2024,GB,1800,00-0039271,Jarveon Howard,Jarveon,Howard,RB,35.0,CUT,REG
2024,ATL,200,00-0039393,Jase McClellan,Jase,McClellan,RB,30.0,RES,REG
2024,NYG,3410,00-0037410,Jashaun Corbin,Jashaun,Corbin,RB,35.0,CUT,REG
2024,IND,2200,00-0039575,Jason Bean,Jason,Bean,QB,12.0,DEV,REG
2024,KC,2310,00-0038492,Jason Brownlee,Jason,Brownlee,WR,16.0,DEV,SB
2024,SEA,4600,00-0031492,Jason Myers,Jason,Myers,K,5.0,ACT,REG
2024,MIA,2700,00-0034794,Jason Sanders,Jason,Sanders,K,7.0,ACT,REG
2024,SF,4500,00-0036259,Jauan Jennings,Bennie,Jennings,WR,15.0,ACT,REG
2024,NE,3200,00-0039853,Javon Baker,Javon,Baker,WR,6.0,ACT,REG
2024,DEN,1400,00-0036997,Javonte Williams,Javonte,Williams,RB,33.0,ACT,WC
2024,HOU,2120,00-0039405,Jawhar Jordan,Jawhar,Jordan,RB,42.0,DEV,DIV
2024,HOU,2120,00-0039605,Jaxon Janke,Jaxon,Janke,WR,,DEV,DIV
2024,SEA,4600,00-0038543,Jaxon Smith-Njigba,Jaxon,Smith-Njigba,WR,11.0,ACT,REG
2024,WAS,5110,00-0039910,Jayden Daniels,Jayden,Daniels,QB,5.0,ACT,CON
2024,GB,1800,00-0039146,Jayden Reed,Jayden,Reed,WR,11.0,ACT,WC
2024,LAC,4400,00-0039664,Jaylen Johnson,Jaylen,Johnson,WR,39.0,DEV,WC
2024,MIA,2700,00-0036613,Jaylen Waddle,Jaylen,Waddle,WR,17.0,ACT,REG
2024,PIT,3900,00-0037228,Jaylen Warren,Jaylen,Warren,RB,30.0,ACT,WC
2024,MIA,2700,00-0039874,Jaylen Wright,Jaylen,Wright,RB,25.0,ACT,REG
2024,MIA,2700,00-0039479,Je'Quan Burton,Je'Quan,Burton,WR,42.0,CUT,REG
2024,WAS,5110,00-0032436,Jeff Driskel,Jeffrey,Driskel,QB,16.0,INA,CON
2024,LV,2520,00-0039536,Jeff Foreman,Jeff,Foreman,WR,80.0,RES,REG
2024,ARI,3800,00-0035510,Jeff Smith,Jeffrey,Smith,WR,86.0,CUT,REG
2024,MIA,2700,00-0034115,Jeff Wilson,Jeffery,Wilson,RB,23.0,ACT,REG
2024,IND,2200,00-0037755,Jelani Woods,Jelani,Woods,TE,80.0,RES,REG
2024,WAS,5110,00-0033955,Jeremy McNichols,Jeremy,McNichols,RB,26.0,ACT,CON
2024,NYJ,3430,00-0037805,Jeremy Ruckert,Jeremy,Ruckert,TE,89.0,ACT,REG
2024,CIN,920,00-0039810,Jermaine Burton,Jermaine,Burton,WR,81.0,INA,REG
2024,NO,3300,00-0039614,Jermaine Jackson,Jermaine,Jackson,WR,80.0,DEV,REG
2024,DET,1540,00-0036670,Jermar Jefferson,Jermar,Jefferson,RB,28.0,DEV,DIV
2024,CLE,1050,00-0037267,Jerome Ford,Jerome,Ford,RB,34.0,RES,REG
2024,CLE,1050,00-0036407,Jerry Jeudy,Jerry,Jeudy,WR,3.0,ACT,REG
2024,MIN,3000,00-0039710,Jeshaun Jones,Jeshaun,Jones,WR,82.0,DEV,WC
2024,CAR,750,00-0035562,Jesper Horsted,Jesper,Horsted,TE,84.0,CUT,REG
2024,ATL,200,00-0038726,Jesse Matthews,Jesse,Matthews,WR,86.0,DEV,REG
2024,TEN,2100,00-0039392,Jha'Quan Jackson,Jha'quan,Jackson,WR,19.0,INA,REG
2024,LA,2510,00-0031345,Jimmy Garoppolo,James,Garoppolo,QB,11.0,ACT,DIV
2024,CIN,920,00-0036442,Joe Burrow,Joe,Burrow,QB,9.0,ACT,REG
2024,IND,2200,00-0026158,Joe Flacco,Joseph,Flacco,QB,15.0,ACT,REG
2024,NE,3200,00-0039398,Joe Milton III,Joe,Milton,QB,19.0,ACT,REG
2024,HOU,2120,00-0033897,Joe Mixon,Joe,Mixon,RB,28.0,ACT,DIV
2024,CHI,810,00-0039023,Joel Wilson,Joel,Wilson,TE,86.0,DEV,REG
2024,NE,3200,00-0035192,Joey Slye,Joey,Slye,K,13.0,ACT,REG
2024,WAS,5110,00-0036628,John Bates,John,Bates,TE,87.0,ACT,CON
2024,GB,1800,00-0037306,John FitzPatrick,John,FitzPatrick,TE,86.0,ACT,WC
2024,CHI,810,00-0039760,John Jackson,John,Jackson,WR,82.0,DEV,REG
2024,NE,3200,00-0039505,John Jiles,John,Jiles,WR,83.0,DEV,REG
2024,CLE,1050,00-0034808,John Kelly,John,Kelly,RB,42.0,ACT,REG
2024,HOU,2120,00-0037614,John Metchie III,John,Metchie,WR,8.0,ACT,DIV
2024,ATL,200,00-0039723,John Paddock,John,Paddock,QB,16.0,CUT,REG
2024,NE,3200,00-0037542,John Parker Romo,John Parker,Romo,K,96.0,DEV,REG
2024,SEA,4600,00-0039456,John Rhys Plumlee,John Rhys,Plumlee,WR,17.0,INA,REG
2024,PHI,3700,00-0033460,John Ross,John,Ross,WR,38.0,CUT,REG
2024,LV,2520,00-0038920,John Shenker,John Samuel,Shenker,TE,86.0,ACT,REG
2024,DAL,1200,00-0038741,John Stephens Jr.,John,Stephens,TE,81.0,RES,REG
2024,JAX,2250,00-0034899,John Wolford,John,Wolford,QB,18.0,DEV,REG
2024,HOU,2120,00-0037460,Johnny Johnson III,Johnny,Johnson,WR,88.0,DEV,DIV
2024,GB,1800,00-0038913,Johnny Lumpkin,Johnny,Lumpkin,TE,86.0,CUT,REG
2024,MIN,3000,00-0033246,Johnny Mundt,Johnny,Mundt,TE,86.0,ACT,WC
2024,PHI,3700,00-0039236,Johnny Wilson,Johnny,Wilson,WR,89.0,ACT,SB
2024,DAL,1200,00-0039062,Jonathan Mingo,Jonathan,Mingo,WR,81.0,ACT,REG
2024,IND,2200,00-0036223,Jonathan Taylor,Jonathan,Taylor,RB,28.0,ACT,REG
2024,PIT,3900,00-0035924,Jonathan Ward,Jonathan,Ward,RB,35.0,DEV,WC
2024,CAR,750,00-0039344,Jonathon Brooks,Jonathon,Brooks,RB,24.0,RES,REG
2024,MIA,2700,00-0033858,Jonnu Smith,Jonnu,Smith,TE,9.0,ACT,REG
2024,SF,4500,00-0037553,Jontre Kirklin,Jontre,Kirklin,WR,84.0,CUT,REG
2024,MIN,3000,00-0038994,Jordan Addison,Jordan,Addison,WR,3.0,ACT,WC
2024,CLE,1050,00-0034364,Jordan Akins,Jordan,Akins,TE,88.0,ACT,REG
2024,GB,1800,00-0036264,Jordan Love,Jordan,Love,QB,10.0,ACT,WC
2024,SF,4500,00-0037525,Jordan Mason,Jordan,Mason,RB,24.0,RES,REG
2024,CAR,750,00-0031299,Jordan Matthews,Jordan,Matthews,TE,81.0,DEV,REG
2024,NO,3300,00-0038678,Jordan Mims,Jordan,Mims,RB,33.0,ACT,REG
2024,NYG,3410,00-0038999,Jordan Murray,Jordan,Murray,TE,48.0,DEV,REG
2024,NYJ,3430,00-0039797,Jordan Travis,Jordan,Travis,QB,3.0,RES,REG
2024,LA,2510,00-0039751,Jordan Whittington,Jordan,Whittington,WR,88.0,ACT,DIV
2024,KC,2310,00-0035547,Joseph Fortson,Joseph,Fortson,TE,89.0,RES,SB
2024,PHI,3700,00-0038484,Joseph Ngata,Joseph,Ngata,WR,86.0,CUT,DIV
2024,JAX,2250,00-0039561,Joseph Scates,Joseph,Scates,WR,84.0,CUT,REG
2024,ATL,200,00-0038149,Josh Ali,Josh,Ali,WR,80.0,CUT,REG
2024,BUF,610,00-0034857,Josh Allen,Joshua,Allen,QB,17.0,ACT,CON
2024,IND,2200,00-0038997,Josh Downs,Joshua,Downs,WR,1.0,ACT,REG
2024,GB,1800,00-0035700,Josh Jacobs,Joshua,Jacobs,RB,8.0,ACT,WC
2024,BAL,325,00-0026300,Josh Johnson,Joshua,Johnson,QB,17.0,ACT,DIV
2024,MIN,3000,00-0035249,Josh Oliver,Josh,Oliver,TE,84.0,ACT,WC
2024,LAC,4400,00-0036988,Josh Palmer,Josh,Palmer,WR,5.0,INA,WC
2024,JAX,2250,00-0036674,Josh Pederson,Josh,Pederson,TE,87.0,ACT,REG
2024,JAX,2250,00-0033943,Josh Reynolds,Joshua Dedmon-Reynolds,Reynolds,WR,87.0,ACT,REG
2024,TEN,2100,00-0038589,Josh Whyle,Josh,Whyle,TE,81.0,ACT,REG
2024,JAX,2250,00-0039552,Joshua Cephus,Joshua,Cephus,WR,80.0,DEV,REG
2024,SF,4500,00-0033949,Joshua Dobbs,Robert,Dobbs,QB,5.0,ACT,REG
2024,LA,2510,00-0039750,Joshua Karty,Joshua,Karty,K,16.0,ACT,DIV
2024,TEN,2100,00-0036370,Joshua Kelley,Joshua,Kelley,RB,25.0,ACT,REG
2024,JAX,2250,00-0036332,Josiah Deguara,Josiah,Deguara,TE,81.0,ACT,REG
2024,KC,2310,00-0033857,JuJu Smith-Schuster,John,Smith-Schuster,WR,9.0,ACT,SB
2024,NYG,3410,00-0039934,Jude McAtamney,Jude,McAtamney,K,99.0,DEV,REG
2024,GB,1800,00-0039329,Julian Hicks,Julian,Hicks,WR,81.0,DEV,WC
2024,MIA,2700,00-0038720,Julian Hill,Julian,Hill,TE,89.0,ACT,REG
2024,TEN,2100,00-0037594,Julius Chestnut,Julius,Chestnut,RB,36.0,ACT,REG
2024,BAL,325,00-0034975,Justice Hill,Justice,Hill,RB,43.0,ACT,DIV
2024,PIT,3900,00-0036945,Justin Fields,Justin,Fields,QB,2.0,ACT,WC
